Date,No of Persons,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,BREAKFAST,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,LUNCH,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER,DINNER
3,250,25,2.2,6.25,2.7,13.39285714,1.3,12.5,4.3,17.85714286,1.8,32.14285714,2.8,7.142857143,0,22.32142857,7.1,26.78571429,2,43.75,1,196.4285714,7.9,1.785714286,0.3,35.71428571,1.5,803.5714286,16.3,5.357142857,1.9,35.71428571,4.3,43.75,3.6,892.8571429,10.7,196.4285714,9.3,8.928571429,1.2,2.232142857,0
4,262,26.2,3.6,6.55,2.1,14.03571429,3.9,13.1,3.4,18.71428571,3.9,33.68571429,2.9,7.485714286,0,23.39285714,6.5,28.07142857,4.3,45.85,1,205.8571429,9.3,1.871428571,0.4,37.42857143,1.1,842.1428571,12.3,5.614285714,1.7,37.42857143,2,45.85,4,935.7142857,13.8,205.8571429,6.3,9.357142857,2.9,2.339285714,0.4
5,254,25.4,2.4,6.35,1.5,13.60714286,2,12.7,1,18.14285714,4.9,32.65714286,1.6,7.257142857,0,22.67857143,9.1,27.21428571,4.6,44.45,1.6,199.5714286,10.8,1.814285714,0.4,36.28571429,1.6,816.4285714,15.4,5.442857143,2.2,36.28571429,4,44.45,5.8,907.1428571,8.6,199.5714286,7.5,9.071428571,2.4,2.267857143,0.7
6,280,28,6.7,7,4.9,15,4.9,14,8.7,20,8.9,36,3.3,8,0,25,12.2,30,8.8,49,13.2,220,11,2,1.2,40,4.1,900,20.9,6,3.8,40,13.3,49,13.8,1000,20,220,11.9,10,5.8,2.5,1
7,276,27.6,7.4,6.9,3.9,14.78571429,4.5,13.8,7.4,19.71428571,6.1,35.48571429,3.9,7.885714286,0,24.64285714,14.1,29.57142857,7.1,48.3,13.6,216.8571429,11.2,1.971428571,0.8,39.42857143,6,887.1428571,17.1,5.914285714,3.1,39.42857143,14.4,48.3,12.9,985.7142857,14.8,216.8571429,12.4,9.857142857,4,2.464285714,1
1,267,26.7,2.9,6.675,2.7,14.30357143,1.8,13.35,2.8,19.07142857,4.1,34.32857143,1.7,7.628571429,0,23.83928571,7.3,28.60714286,3.3,46.725,1.6,209.7857143,5.1,1.907142857,0.1,38.14285714,3.5,858.2142857,14.9,5.721428571,2,38.14285714,3.1,46.725,5.1,953.5714286,9.9,209.7857143,6.8,9.535714286,2.9,2.383928571,0.3
2,286,28.6,7.8,7.15,3.4,15.32142857,8.2,14.3,5.6,20.42857143,7.5,36.77142857,3.3,8.171428571,0,25.53571429,12.7,30.64285714,8.4,50.05,12.4,224.7142857,12.3,2.042857143,0.5,40.85714286,7,919.2857143,20.7,6.128571429,3.8,40.85714286,20.1,50.05,14.4,1021.428571,14.9,224.7142857,15.7,10.21428571,4.9,2.553571429,1
3,306,30.6,5.9,7.65,3,16.39285714,5.6,15.3,5.5,21.85714286,8.1,39.34285714,3.7,8.742857143,0,27.32142857,15.9,32.78571429,6.7,53.55,9,240.4285714,12.7,2.185714286,0.5,43.71428571,4.5,983.5714286,23.2,6.557142857,3,43.71428571,9.5,53.55,12.7,1092.857143,20.8,240.4285714,13.2,10.92857143,4.4,2.732142857,1
4,300,30,7.6,7.5,4.8,16.07142857,6.3,15,5.7,21.42857143,5,38.57142857,3.9,8.571428571,0,26.78571429,12.5,32.14285714,6.4,52.5,9.9,235.7142857,11.5,2.142857143,0.8,42.85714286,4.1,964.2857143,25.9,6.428571429,3.7,42.85714286,16.5,52.5,14,1071.428571,15.2,235.7142857,11.6,10.71428571,4.2,2.678571429,1
5,272,27.2,6,6.8,3.3,14.57142857,4.5,13.6,8.1,19.42857143,8.3,34.97142857,3.9,7.771428571,0,24.28571429,13.4,29.14285714,8.9,47.6,10.5,213.7142857,11.6,1.942857143,1,38.85714286,7.7,874.2857143,18.3,5.828571429,3.8,38.85714286,13.7,47.6,9.7,971.4285714,17.3,213.7142857,13.2,9.714285714,5.2,2.428571429,1
6,281,28.1,5.4,7.025,4.2,15.05357143,8.5,14.05,8,20.07142857,5.6,36.12857143,3.2,8.028571429,0,25.08928571,13.4,30.10714286,6.8,49.175,15.8,220.7857143,12.9,2.007142857,0.7,40.14285714,4.8,903.2142857,26.7,6.021428571,3.8,40.14285714,20.6,49.175,8.9,1003.571429,17.3,220.7857143,11.5,10.03571429,5.7,2.508928571,1
7,253,25.3,2.5,6.325,2.2,13.55357143,2.6,12.65,1.7,18.07142857,4.7,32.52857143,1.8,7.228571429,0,22.58928571,6.8,27.10714286,3.5,44.275,6.8,198.7857143,5.3,1.807142857,0.4,36.14285714,2.9,813.2142857,9.5,5.421428571,1.8,36.14285714,7.3,44.275,6.4,903.5714286,6.1,198.7857143,9,9.035714286,2.5,2.258928571,0.7
1,297,29.7,5,7.425,4.9,15.91071429,8.4,14.85,8,21.21428571,5.8,38.18571429,3.2,8.485714286,0,26.51785714,13.1,31.82142857,7.7,51.975,9.3,233.3571429,13,2.121428571,0.7,42.42857143,6.4,954.6428571,18.1,6.364285714,3,42.42857143,11.6,51.975,14.7,1060.714286,15.7,233.3571429,14.7,10.60714286,4.5,2.651785714,1
2,279,27.9,8.3,6.975,4.3,14.94642857,5.3,13.95,6.2,19.92857143,8,35.87142857,3.6,7.971428571,0,24.91071429,15.9,29.89285714,6.1,48.825,15,219.2142857,13.2,1.992857143,0.5,39.85714286,5.9,896.7857143,24.2,5.978571429,3.3,39.85714286,20.7,48.825,13.6,996.4285714,16,219.2142857,13.5,9.964285714,5.3,2.491071429,1
3,266,26.6,3.4,6.65,2.4,14.25,2.8,13.3,1.1,19,4.6,34.2,1.6,7.6,0,23.75,10.3,28.5,4.1,46.55,4.2,209,7.2,1.9,0.3,38,1.2,855,14.4,5.7,2,38,2.9,46.55,0.3,950,7.2,209,6.5,9.5,2.7,2.375,0.8
4,300,30,6,7.5,3.5,16.07142857,4.7,15,5,21.42857143,8.5,38.57142857,3.6,8.571428571,0,26.78571429,13.6,32.14285714,8.4,52.5,14.5,235.7142857,12.2,2.142857143,0.6,42.85714286,5.1,964.2857143,25.4,6.428571429,3.7,42.85714286,9.8,52.5,14.6,1071.428571,18,235.7142857,15.5,10.71428571,3.4,2.678571429,1
5,257,25.7,1.3,6.425,1.6,13.76785714,3.4,12.85,3.4,18.35714286,3.9,33.04285714,1.2,7.342857143,0,22.94642857,6.3,27.53571429,5.3,44.975,2.4,201.9285714,7.4,1.835714286,0.2,36.71428571,2.4,826.0714286,15.4,5.507142857,1.9,36.71428571,2.1,44.975,1.6,917.8571429,13.5,201.9285714,8.4,9.178571429,2.6,2.294642857,0
6,306,30.6,6.3,7.65,4,16.39285714,6.3,15.3,9.9,21.85714286,6.6,39.34285714,3.1,8.742857143,0,27.32142857,15.1,32.78571429,8.9,53.55,13.8,240.4285714,13.9,2.185714286,0.9,43.71428571,6.2,983.5714286,20.7,6.557142857,3,43.71428571,20.6,53.55,12.2,1092.857143,20.9,240.4285714,12.1,10.92857143,4,2.732142857,1
7,302,30.2,5.9,7.55,4.9,16.17857143,8.7,15.1,5.4,21.57142857,7.8,38.82857143,3.1,8.628571429,0,26.96428571,11.6,32.35714286,8.4,52.85,10,237.2857143,13.6,2.157142857,0.8,43.14285714,6.4,970.7142857,26.3,6.471428571,3.3,43.14285714,16.9,52.85,9.4,1078.571429,21.6,237.2857143,14.7,10.78571429,5.3,2.696428571,1
1,273,27.3,8.6,6.825,4.5,14.625,5.3,13.65,9,19.5,6.9,35.1,3.4,7.8,0,24.375,13.5,29.25,6.1,47.775,14.3,214.5,13.6,1.95,1.1,39,7.8,877.5,22.7,5.85,3.7,39,19.8,47.775,8.5,975,17.4,214.5,13.7,9.75,3.2,2.4375,1
2,278,27.8,5.3,6.95,4.7,14.89285714,5.4,13.9,5.5,19.85714286,6.3,35.74285714,3.3,7.942857143,0,24.82142857,15.6,29.78571429,8.5,48.65,15,218.4285714,11.6,1.985714286,1.1,39.71428571,5.3,893.5714286,23.8,5.957142857,3.3,39.71428571,20.8,48.65,9.6,992.8571429,16.8,218.4285714,14.8,9.928571429,5.3,2.482142857,1
3,276,27.6,6.6,6.9,4.1,14.78571429,4.2,13.8,6.8,19.71428571,9.4,35.48571429,3.8,7.885714286,0,24.64285714,15.2,29.57142857,7.5,48.3,14.6,216.8571429,13.5,1.971428571,1.1,39.42857143,5.4,887.1428571,24.3,5.914285714,3.8,39.42857143,12.6,48.3,10.6,985.7142857,14.5,216.8571429,13.7,9.857142857,4.1,2.464285714,1
4,257,25.7,3.8,6.425,2.7,13.76785714,3.7,12.85,1.3,18.35714286,2.2,33.04285714,2,7.342857143,0,22.94642857,8,27.53571429,5.1,44.975,4.8,201.9285714,7.2,1.835714286,0.1,36.71428571,2.1,826.0714286,14,5.507142857,1.2,36.71428571,3.5,44.975,7.5,917.8571429,13.1,201.9285714,10.5,9.178571429,2.9,2.294642857,0.4
5,295,29.5,6.3,7.375,4.9,15.80357143,6.5,14.75,8.7,21.07142857,6.6,37.92857143,3.9,8.428571429,0,26.33928571,11.5,31.60714286,7.5,51.625,12.6,231.7857143,11.6,2.107142857,0.7,42.14285714,6.5,948.2142857,25.9,6.321428571,3.4,42.14285714,9.5,51.625,13.6,1053.571429,14.6,231.7857143,11.1,10.53571429,4.9,2.633928571,1
6,306,30.6,8.7,7.65,3.9,16.39285714,8.1,15.3,9.1,21.85714286,8.7,39.34285714,3.4,8.742857143,0,27.32142857,11.9,32.78571429,7.9,53.55,9.9,240.4285714,11.5,2.185714286,1.2,43.71428571,5,983.5714286,25,6.557142857,3.6,43.71428571,15.8,53.55,12.4,1092.857143,14.3,240.4285714,13.5,10.92857143,5.4,2.732142857,1
7,299,29.9,6.9,7.475,3.5,16.01785714,6.4,14.95,5.1,21.35714286,8.7,38.44285714,3.5,8.542857143,0,26.69642857,11.1,32.03571429,6.1,52.325,11.4,234.9285714,11.4,2.135714286,0.9,42.71428571,7.4,961.0714286,18.4,6.407142857,3.6,42.71428571,20,52.325,13.8,1067.857143,20.2,234.9285714,14.6,10.67857143,5,2.669642857,1
1,271,27.1,7.2,6.775,3.2,14.51785714,4.3,13.55,7.6,19.35714286,5.3,34.84285714,3,7.742857143,0,24.19642857,13.2,29.03571429,8.3,47.425,10.2,212.9285714,12.4,1.935714286,0.6,38.71428571,6.3,871.0714286,19.1,5.807142857,3.5,38.71428571,17.3,47.425,13.5,967.8571429,21.2,212.9285714,13,9.678571429,4.5,2.419642857,1
2,296,29.6,8.3,7.4,4.3,15.85714286,7,14.8,7.2,21.14285714,7,38.05714286,3.3,8.457142857,0,26.42857143,11.8,31.71428571,7.9,51.8,13.4,232.5714286,11.7,2.114285714,0.9,42.28571429,6,951.4285714,20.2,6.342857143,3.2,42.28571429,16.2,51.8,8.4,1057.142857,16.6,232.5714286,14,10.57142857,4.6,2.642857143,1
3,271,27.1,6.6,6.775,4.2,14.51785714,5.5,13.55,6,19.35714286,7.5,34.84285714,3.2,7.742857143,0,24.19642857,13.1,29.03571429,6.8,47.425,10.5,212.9285714,13.9,1.935714286,1.1,38.71428571,7.8,871.0714286,17.3,5.807142857,3,38.71428571,19.6,47.425,8,967.8571429,21.9,212.9285714,12.4,9.678571429,5.2,2.419642857,1
4,295,29.5,7,7.375,3.5,15.80357143,8.6,14.75,8.6,21.07142857,7.4,37.92857143,3.3,8.428571429,0,26.33928571,15,31.60714286,6.6,51.625,11.1,231.7857143,11.8,2.107142857,0.9,42.14285714,6.8,948.2142857,20.6,6.321428571,3.2,42.14285714,9.9,51.625,8.3,1053.571429,17.1,231.7857143,12.2,10.53571429,4.9,2.633928571,1
5,296,29.6,5.2,7.4,4,15.85714286,4.2,14.8,6.3,21.14285714,8.5,38.05714286,3.1,8.457142857,0,26.42857143,11.9,31.71428571,7.5,51.8,13.2,232.5714286,13,2.114285714,0.9,42.28571429,4.2,951.4285714,26,6.342857143,3.6,42.28571429,8.3,51.8,12.2,1057.142857,21.8,232.5714286,11.8,10.57142857,3,2.642857143,1
6,285,28.5,7.8,7.125,3.4,15.26785714,5.4,14.25,8.7,20.35714286,9.1,36.64285714,3.4,8.142857143,0,25.44642857,11.2,30.53571429,6.5,49.875,9.6,223.9285714,13,2.035714286,0.6,40.71428571,7.3,916.0714286,23.7,6.107142857,3.9,40.71428571,10.5,49.875,12.5,1017.857143,16.7,223.9285714,15.4,10.17857143,3.4,2.544642857,1
7,289,28.9,7.1,7.225,4,15.48214286,4.1,14.45,8.6,20.64285714,5.6,37.15714286,3.8,8.257142857,0,25.80357143,11.2,30.96428571,7,50.575,12.6,227.0714286,11.5,2.064285714,0.5,41.28571429,6.2,928.9285714,19.3,6.192857143,3.8,41.28571429,11.6,50.575,11.5,1032.142857,14.8,227.0714286,12.4,10.32142857,5.4,2.580357143,1
1,250,25,3.4,6.25,1.4,13.39285714,2.1,12.5,2.9,17.85714286,3.1,32.14285714,2.2,7.142857143,0,22.32142857,9.6,26.78571429,2.3,43.75,8.6,196.4285714,6,1.785714286,0.2,35.71428571,3.9,803.5714286,12.2,5.357142857,2.6,35.71428571,5.4,43.75,6.1,892.8571429,10.3,196.4285714,10.9,8.928571429,2.4,2.232142857,0.3
2,264,26.4,1.3,6.6,2.7,14.14285714,1.9,13.2,1.7,18.85714286,1.1,33.94285714,1.4,7.542857143,0,23.57142857,6.1,28.28571429,4.8,46.2,5.6,207.4285714,5.8,1.885714286,0.3,37.71428571,2.6,848.5714286,9.3,5.657142857,2.6,37.71428571,3.7,46.2,6.5,942.8571429,8.5,207.4285714,10.9,9.428571429,1.1,2.357142857,0
3,267,26.7,4.7,6.675,2.4,14.30357143,1.8,13.35,3.2,19.07142857,2.8,34.32857143,2.7,7.628571429,0,23.83928571,4.5,28.60714286,2.5,46.725,4.5,209.7857143,10.9,1.907142857,0.3,38.14285714,2.3,858.2142857,16.5,5.721428571,2.2,38.14285714,5.1,46.725,0.5,953.5714286,13.8,209.7857143,10.1,9.535714286,1.6,2.383928571,0.6
4,264,26.4,1.7,6.6,1.5,14.14285714,2,13.2,3.3,18.85714286,2.8,33.94285714,2,7.542857143,0,23.57142857,9.7,28.28571429,4.6,46.2,2.6,207.4285714,5.8,1.885714286,0.1,37.71428571,3.3,848.5714286,13.7,5.657142857,2.5,37.71428571,3.9,46.2,3.2,942.8571429,12.1,207.4285714,8.2,9.428571429,2.9,2.357142857,0.3
5,252,25.2,1.7,6.3,2.1,13.5,3.4,12.6,2.5,18,1.3,32.4,1.7,7.2,0,22.5,10,27,5.3,44.1,1.8,198,4,1.8,0.4,36,1.6,810,10.7,5.4,1.6,36,4.6,44.1,0.4,900,12,198,6.6,9,2,2.25,0.4
6,264,26.4,4.3,6.6,2.3,14.14285714,3.9,13.2,1,18.85714286,4.5,33.94285714,2.6,7.542857143,0,23.57142857,10.9,28.28571429,2.2,46.2,7.1,207.4285714,4.1,1.885714286,0.3,37.71428571,1.9,848.5714286,11.2,5.657142857,2,37.71428571,6.6,46.2,4.2,942.8571429,7.8,207.4285714,9.4,9.428571429,1.5,2.357142857,0.9
7,299,29.9,5.5,7.475,4.1,16.01785714,4.8,14.95,7,21.35714286,5.4,38.44285714,3.3,8.542857143,0,26.69642857,12.8,32.03571429,7.4,52.325,9.2,234.9285714,12.4,2.135714286,0.6,42.71428571,6.8,961.0714286,20.7,6.407142857,3.1,42.71428571,10,52.325,12.5,1067.857143,19.9,234.9285714,12.9,10.67857143,4.3,2.669642857,1
1,290,29,5.1,7.25,3.5,15.53571429,8.1,14.5,8.3,20.71428571,9.4,37.28571429,3.9,8.285714286,0,25.89285714,13.3,31.07142857,8.1,50.75,15.9,227.8571429,13,2.071428571,0.9,41.42857143,6.2,932.1428571,24.9,6.214285714,3.6,41.42857143,19.7,50.75,12.1,1035.714286,21.4,227.8571429,15.7,10.35714286,5.1,2.589285714,1
2,262,26.2,3.1,6.55,2.6,14.03571429,3.9,13.1,1.8,18.71428571,2.6,33.68571429,1.8,7.485714286,0,23.39285714,5.7,28.07142857,5.1,45.85,3,205.8571429,4.8,1.871428571,0.2,37.42857143,3.3,842.1428571,16.9,5.614285714,2.8,37.42857143,7.2,45.85,1.6,935.7142857,10.5,205.8571429,8.9,9.357142857,1.5,2.339285714,0.9
3,280,28,6.7,7,4.9,15,4.8,14,7,20,5.3,36,3.9,8,0,25,11.9,30,7.3,49,11.5,220,12.2,2,1,40,4.7,900,19.2,6,3.3,40,16.4,49,9.3,1000,17.3,220,12.9,10,4,2.5,1
4,271,27.1,5.5,6.775,4.3,14.51785714,6,13.55,9.4,19.35714286,6.2,34.84285714,3.9,7.742857143,0,24.19642857,11.6,29.03571429,6.6,47.425,12.3,212.9285714,12.2,1.935714286,0.9,38.71428571,5.3,871.0714286,17.9,5.807142857,3.2,38.71428571,9.2,47.425,13.5,967.8571429,19.1,212.9285714,12.6,9.678571429,5.1,2.419642857,1
5,300,30,5.1,7.5,4.2,16.07142857,8.7,15,6.8,21.42857143,7,38.57142857,3.6,8.571428571,0,26.78571429,14.6,32.14285714,6.7,52.5,9.3,235.7142857,13.2,2.142857143,0.5,42.85714286,5.5,964.2857143,23.6,6.428571429,3.5,42.85714286,20.5,52.5,9.5,1071.428571,21.1,235.7142857,11.2,10.71428571,5.9,2.678571429,1
6,295,29.5,6.8,7.375,4.5,15.80357143,7.5,14.75,9.3,21.07142857,6.5,37.92857143,3.5,8.428571429,0,26.33928571,14.8,31.60714286,7.5,51.625,12.9,231.7857143,12.5,2.107142857,1,42.14285714,7.5,948.2142857,17.1,6.321428571,3.8,42.14285714,15.4,51.625,10,1053.571429,17.4,231.7857143,11.4,10.53571429,5.7,2.633928571,1
7,260,26,2.2,6.5,1,13.92857143,3.3,13,4.5,18.57142857,4.9,33.42857143,2.9,7.428571429,0,23.21428571,6.9,27.85714286,3.6,45.5,4.2,204.2857143,6.3,1.857142857,0.2,37.14285714,3,835.7142857,15.1,5.571428571,1.9,37.14285714,4.1,45.5,0.4,928.5714286,13.3,204.2857143,6.7,9.285714286,1.5,2.321428571,0.8
1,300,30,7.4,7.5,3.9,16.07142857,6,15,5.6,21.42857143,6.6,38.57142857,3.9,8.571428571,0,26.78571429,14,32.14285714,7,52.5,11.8,235.7142857,12.1,2.142857143,0.6,42.85714286,5.8,964.2857143,17.4,6.428571429,3.3,42.85714286,10.9,52.5,9.8,1071.428571,17.9,235.7142857,15.1,10.71428571,5.9,2.678571429,1
2,275,27.5,5.7,6.875,3.1,14.73214286,6.9,13.75,8.8,19.64285714,7.8,35.35714286,3.9,7.857142857,0,24.55357143,11.2,29.46428571,8.4,48.125,14.3,216.0714286,12.2,1.964285714,0.7,39.28571429,6.9,883.9285714,22.1,5.892857143,3.9,39.28571429,17,48.125,14,982.1428571,21.5,216.0714286,11.9,9.821428571,5.7,2.455357143,1
3,284,28.4,5.8,7.1,4.6,15.21428571,6.8,14.2,6.6,20.28571429,8.5,36.51428571,3.4,8.114285714,0,25.35714286,13.8,30.42857143,7.5,49.7,12.9,223.1428571,12.4,2.028571429,0.8,40.57142857,4.6,912.8571429,26.5,6.085714286,3,40.57142857,10.1,49.7,14.5,1014.285714,20.5,223.1428571,15.8,10.14285714,5.5,2.535714286,1
4,287,28.7,8,7.175,3.4,15.375,4.4,14.35,9.2,20.5,9,36.9,3,8.2,0,25.625,14.4,30.75,6.3,50.225,10.1,225.5,12.5,2.05,0.7,41,6.2,922.5,27.3,6.15,3.1,41,10,50.225,12.2,1025,21.2,225.5,13.1,10.25,4.3,2.5625,1
5,290,29,8.8,7.25,3.4,15.53571429,5.1,14.5,6.5,20.71428571,7.5,37.28571429,3.3,8.285714286,0,25.89285714,15.9,31.07142857,7.8,50.75,15.5,227.8571429,13,2.071428571,0.5,41.42857143,6.5,932.1428571,23.8,6.214285714,3.2,41.42857143,12.3,50.75,12.7,1035.714286,21.2,227.8571429,13.7,10.35714286,5.9,2.589285714,1
6,287,28.7,7.1,7.175,4.1,15.375,5.8,14.35,8.8,20.5,5.8,36.9,3.7,8.2,0,25.625,12,30.75,6.2,50.225,12.5,225.5,11.2,2.05,0.6,41,6.1,922.5,19.1,6.15,3.4,41,16.7,50.225,8.3,1025,17.1,225.5,14.8,10.25,4.5,2.5625,1
7,277,27.7,5.8,6.925,4,14.83928571,6.3,13.85,9,19.78571429,8.3,35.61428571,3.2,7.914285714,0,24.73214286,15.9,29.67857143,6.2,48.475,12.8,217.6428571,12.3,1.978571429,1,39.57142857,5.4,890.3571429,17.2,5.935714286,3.3,39.57142857,19.4,48.475,12.3,989.2857143,21.1,217.6428571,13.3,9.892857143,4.3,2.473214286,1
1,260,26,1.1,6.5,1.9,13.92857143,3.9,13,4.2,18.57142857,2.1,33.42857143,2.2,7.428571429,0,23.21428571,7.7,27.85714286,4.2,45.5,8.8,204.2857143,9.4,1.857142857,0.2,37.14285714,1.2,835.7142857,13.7,5.571428571,2.4,37.14285714,7.5,45.5,7.5,928.5714286,12.1,204.2857143,6.6,9.285714286,1.5,2.321428571,0.9
2,284,28.4,7.2,7.1,4,15.21428571,5.8,14.2,6.5,20.28571429,5.9,36.51428571,3.6,8.114285714,0,25.35714286,14.2,30.42857143,7.5,49.7,11.3,223.1428571,11.8,2.028571429,0.7,40.57142857,6.4,912.8571429,22.5,6.085714286,3.9,40.57142857,10.8,49.7,8.5,1014.285714,15,223.1428571,13.1,10.14285714,3.9,2.535714286,1
3,251,25.1,1.4,6.275,1.2,13.44642857,1.2,12.55,3.4,17.92857143,3.6,32.27142857,1.4,7.171428571,0,22.41071429,5.3,26.89285714,5.4,43.925,6.3,197.2142857,8.5,1.792857143,0.2,35.85714286,1.7,806.7857143,12.5,5.378571429,2.4,35.85714286,6.7,43.925,6.9,896.4285714,13.7,197.2142857,6.5,8.964285714,2.5,2.241071429,0.7
4,305,30.5,6,7.625,4.6,16.33928571,4.2,15.25,8.1,21.78571429,8.5,39.21428571,3.5,8.714285714,0,27.23214286,15.7,32.67857143,6.2,53.375,14.7,239.6428571,12.2,2.178571429,0.5,43.57142857,4.3,980.3571429,17.2,6.535714286,3.4,43.57142857,15.5,53.375,14,1089.285714,17.5,239.6428571,11.3,10.89285714,3.4,2.723214286,1
5,261,26.1,2.2,6.525,1.5,13.98214286,1,13.05,2.2,18.64285714,4.6,33.55714286,2.6,7.457142857,0,23.30357143,5.8,27.96428571,5.2,45.675,2.7,205.0714286,8.4,1.864285714,0.2,37.28571429,2.6,838.9285714,10,5.592857143,1.2,37.28571429,7,45.675,3.5,932.1428571,11.9,205.0714286,6.9,9.321428571,1.9,2.330357143,0.2
6,257,25.7,4.4,6.425,1.4,13.76785714,2,12.85,2.5,18.35714286,3.9,33.04285714,1,7.342857143,0,22.94642857,5.4,27.53571429,3.5,44.975,7.7,201.9285714,4,1.835714286,0.3,36.71428571,2.2,826.0714286,15.7,5.507142857,2,36.71428571,7,44.975,7.1,917.8571429,9.1,201.9285714,7.5,9.178571429,2.3,2.294642857,0.3
7,285,28.5,7.1,7.125,4.6,15.26785714,6.5,14.25,8.3,20.35714286,5.2,36.64285714,3.6,8.142857143,0,25.44642857,13.2,30.53571429,6,49.875,14.6,223.9285714,12.4,2.035714286,1.1,40.71428571,5.6,916.0714286,19.3,6.107142857,3.1,40.71428571,10.6,49.875,11.3,1017.857143,16.8,223.9285714,12,10.17857143,5.4,2.544642857,1
1,281,28.1,6.7,7.025,4.6,15.05357143,5.4,14.05,8.6,20.07142857,5.9,36.12857143,3.8,8.028571429,0,25.08928571,15.7,30.10714286,8.8,49.175,10.6,220.7857143,12.1,2.007142857,1.2,40.14285714,7.9,903.2142857,22.2,6.021428571,3,40.14285714,11.1,49.175,13,1003.571429,20.1,220.7857143,12.6,10.03571429,3.3,2.508928571,1
2,265,26.5,4.3,6.625,2.4,14.19642857,1,13.25,4,18.92857143,2.5,34.07142857,2.4,7.571428571,0,23.66071429,5.2,28.39285714,3.1,46.375,6.7,208.2142857,7.8,1.892857143,0.1,37.85714286,2.6,851.7857143,12.1,5.678571429,2.3,37.85714286,5.6,46.375,0.7,946.4285714,7.2,208.2142857,8.2,9.464285714,2.7,2.366071429,0.1
3,260,26,3,6.5,2.7,13.92857143,3,13,4.9,18.57142857,4,33.42857143,1.1,7.428571429,0,23.21428571,9.5,27.85714286,5.1,45.5,5.6,204.2857143,7.7,1.857142857,0.1,37.14285714,3.9,835.7142857,10.3,5.571428571,1.4,37.14285714,2.9,45.5,7.4,928.5714286,10.3,204.2857143,9.1,9.285714286,2.4,2.321428571,0.9
4,281,28.1,5,7.025,4.9,15.05357143,4.7,14.05,8.5,20.07142857,9.1,36.12857143,3.9,8.028571429,0,25.08928571,11.4,30.10714286,6.7,49.175,9.1,220.7857143,13.4,2.007142857,0.5,40.14285714,4.1,903.2142857,24.5,6.021428571,3.4,40.14285714,19.2,49.175,11.8,1003.571429,20.4,220.7857143,12.3,10.03571429,4.9,2.508928571,1
5,304,30.4,6.7,7.6,3.5,16.28571429,4.7,15.2,8.1,21.71428571,9.6,39.08571429,3.4,8.685714286,0,27.14285714,14.8,32.57142857,7.2,53.2,9.8,238.8571429,12,2.171428571,0.8,43.42857143,4.2,977.1428571,18.6,6.514285714,3.5,43.42857143,11.5,53.2,9.5,1085.714286,18.9,238.8571429,12.1,10.85714286,5.9,2.714285714,1
6,273,27.3,8.7,6.825,4.4,14.625,8.3,13.65,5.4,19.5,7.1,35.1,3.4,7.8,0,24.375,13.4,29.25,7.8,47.775,13,214.5,12.3,1.95,1.2,39,4.8,877.5,25.1,5.85,3.3,39,16.5,47.775,14.8,975,15.1,214.5,13.2,9.75,5.2,2.4375,1
7,298,29.8,7.1,7.45,4.6,15.96428571,7.9,14.9,8.8,21.28571429,7.3,38.31428571,3.6,8.514285714,0,26.60714286,15.7,31.92857143,7.6,52.15,13.1,234.1428571,13.4,2.128571429,0.7,42.57142857,4.5,957.8571429,18.5,6.385714286,3.2,42.57142857,19.2,52.15,9.8,1064.285714,21,234.1428571,15.6,10.64285714,5.8,2.660714286,1
1,279,27.9,7.9,6.975,3.9,14.94642857,8.7,13.95,6.9,19.92857143,8.9,35.87142857,3.5,7.971428571,0,24.91071429,12.8,29.89285714,6.3,48.825,10.8,219.2142857,11.8,1.992857143,1.2,39.85714286,7.1,896.7857143,22.4,5.978571429,3.7,39.85714286,15.7,48.825,11.7,996.4285714,20.3,219.2142857,14.8,9.964285714,5.8,2.491071429,1
2,294,29.4,5.7,7.35,3.2,15.75,6.8,14.7,7,21,8.2,37.8,3,8.4,0,26.25,14.6,31.5,8,51.45,12.8,231,11.5,2.1,0.9,42,6.4,945,17.4,6.3,3.5,42,19.9,51.45,9.5,1050,21.4,231,15.8,10.5,3.3,2.625,1
3,272,27.2,8.4,6.8,4.7,14.57142857,6.2,13.6,8.4,19.42857143,6.6,34.97142857,3.4,7.771428571,0,24.28571429,15.2,29.14285714,6.8,47.6,15.3,213.7142857,11.4,1.942857143,1.2,38.85714286,6.2,874.2857143,20.4,5.828571429,3.7,38.85714286,19.3,47.6,8.3,971.4285714,16,213.7142857,13.5,9.714285714,3.8,2.428571429,1
4,286,28.6,8.9,7.15,3.2,15.32142857,8.9,14.3,7.7,20.42857143,6.7,36.77142857,3.2,8.171428571,0,25.53571429,13.8,30.64285714,6.7,50.05,13.1,224.7142857,12,2.042857143,0.8,40.85714286,5.4,919.2857143,21.6,6.128571429,3.3,40.85714286,9.9,50.05,14.9,1021.428571,19.7,224.7142857,14.6,10.21428571,4.9,2.553571429,1
